CIDADE,UF,CANAL_VENDAS,CURSO,DS_TURNO_INSCRICAO,FL_MATRICULADO,VL_MENSALIDADE,MODALIDADES,IDADE,cluster
350,19,12,34,1,1,110.0,2,18.89149440311254,2
186,24,13,26,1,0,0.0,1,32.88767502283779,3
145,6,6,26,1,1,110.0,1,21.410368849541964,2
324,26,2,26,1,1,110.0,1,22.215313509596587,2
341,26,12,26,1,1,110.0,1,23.354282824503805,2
350,26,12,26,1,1,110.0,1,29.273637773612958,2
186,24,12,26,1,1,110.0,1,20.85183582011631,2
154,11,12,26,1,1,110.0,1,27.48852240505645,2
350,26,12,26,1,1,110.0,1,28.63296753397765,2
289,26,13,35,1,1,110.0,2,18.954466264273275,2
350,26,12,35,1,1,110.0,2,24.197558182656266,2
289,19,2,27,1,1,110.0,1,18.697103005616352,2
289,19,2,27,1,1,110.0,1,22.44529769818362,2
308,14,9,27,1,1,110.0,1,21.30906629028339,2
357,26,12,27,1,1,110.0,1,33.793922242150984,2
289,19,13,27,1,1,110.0,1,19.97022976386601,2
341,26,14,27,1,1,110.0,1,38.133504848227766,2
89,24,7,27,1,1,110.0,1,20.79433977296955,2
304,24,7,27,1,1,110.0,1,20.79433977296955,2
289,19,13,32,1,1,110.0,2,21.21871535905277,2
173,16,1,28,1,1,110.0,1,19.57049534084569,2
299,26,6,28,1,1,110.0,1,19.942850693796125,2
2,4,6,28,1,1,110.0,1,19.904519995698287,0
286,0,6,28,1,1,110.0,1,25.76364099065369,2
163,26,10,28,1,1,110.0,1,20.252234185585827,2
289,19,2,28,1,1,110.0,1,18.855901612021686,2
346,10,2,28,1,1,110.0,1,21.027061868563575,2
350,19,12,33,1,1,110.0,2,18.951728357266283,2
350,4,12,33,1,1,110.0,2,19.10505114965764,2
289,9,19,33,1,1,110.0,2,27.222945425378565,2
289,19,2,36,1,1,110.0,1,30.44546197260404,2
341,26,14,36,1,1,110.0,1,32.50163013485241,2
323,6,15,36,1,1,110.0,1,18.735433703714193,2
289,19,13,36,1,1,110.0,1,19.061244637545826,2
162,26,2,36,1,1,110.0,1,21.487030245737643,2
289,11,10,39,1,1,110.0,2,42.4840390823325,2
30,10,12,39,1,1,110.0,2,22.0455632751633,0
30,10,12,39,1,1,110.0,2,32.466037343761556,0
350,10,12,39,1,1,110.0,2,18.959942078287252,2
289,19,12,39,1,1,110.0,2,22.051039089177277,2
289,19,2,37,1,1,65.0,0,20.82719465705341,1
126,6,12,37,1,0,65.0,0,29.01353660794905,3
45,14,6,38,1,1,110.0,1,21.21871535905277,2
284,26,10,38,0,1,110.0,1,22.420656535120724,2
190,6,2,38,1,1,110.0,1,30.889002907736177,2
289,19,2,38,1,1,110.0,1,30.396179646478245,2
124,26,2,38,1,1,110.0,1,21.664994201191895,2
350,26,2,38,1,1,110.0,1,25.06821261087861,2
273,27,12,38,1,1,110.0,1,37.33403600218712,2
246,27,12,38,1,1,110.0,1,22.105797229317044,2
350,26,12,38,0,1,110.0,1,23.058588867749048,2
146,19,10,38,1,1,110.0,1,22.949072587469505,2
214,14,2,38,1,1,110.0,1,33.23538921272533,2
289,19,2,38,0,1,110.0,1,22.067466531219207,2
328,16,2,38,0,1,110.0,1,32.715186881397514,2
120,23,2,38,1,1,110.0,1,21.97163978597461,2
43,11,12,38,1,1,110.0,1,44.93172794658023,1
350,26,12,40,0,1,110.0,2,30.431772437569098,2
289,19,13,40,0,1,110.0,2,21.51714722281452,2
28,26,12,41,1,1,110.0,2,26.62608169785507,2
58,7,12,41,1,1,110.0,2,43.863944213854715,1
27,13,12,41,1,1,110.0,2,23.370710266545736,0
350,11,12,41,1,1,110.0,2,18.809357192902883,2
350,7,12,41,1,1,110.0,2,18.990059055364124,2
350,4,12,41,1,1,110.0,2,18.74364742473516,2
350,12,12,41,1,1,110.0,2,19.61703975996449,2
289,19,13,41,1,1,110.0,2,26.218133553813786,2
381,4,6,42,1,1,65.0,3,50.98797824603881,0
363,19,10,42,1,1,65.0,3,23.907340039915486,0
136,9,2,42,1,1,65.0,3,21.21871535905277,0
383,26,2,42,1,1,65.0,3,21.377513965458103,0
343,19,2,42,1,1,65.0,0,50.02423497957886,1
316,0,11,42,1,1,65.0,3,22.511007466351344,0
356,11,12,42,1,1,65.0,3,28.20859194789443,0
343,19,6,43,1,1,65.0,3,21.21871535905277,0
319,4,6,43,1,1,65.0,3,21.21871535905277,0
289,19,2,43,1,1,65.0,0,19.247422314021044,1
220,24,7,43,1,1,65.0,3,20.33710930280247,0
177,23,7,43,1,1,65.0,3,19.816906971474655,0
209,14,6,43,1,1,65.0,3,31.978689896517604,0
48,17,2,43,1,1,65.0,3,22.64790281670077,0
226,9,2,43,1,1,65.0,3,18.910659752161457,0
289,19,13,43,1,1,110.0,3,29.45160172906721,2
277,26,3,43,1,1,65.0,0,20.564355584382515,1
115,19,11,43,1,1,65.0,0,20.816243029025458,1
351,19,12,43,1,1,65.0,0,24.20850981068422,1
126,6,12,43,1,1,110.0,0,27.715768686636498,1
289,19,2,44,1,1,65.0,3,19.855237669572492,0
232,25,2,44,1,1,65.0,0,25.298196799465646,1
274,21,12,44,1,1,110.0,0,25.774592618681645,2
228,20,14,44,1,1,65.0,3,47.20966657639467,1
187,15,14,44,1,1,65.0,3,34.96300853413508,0
224,11,14,44,1,1,110.0,0,29.71170289473112,2
113,14,2,45,1,1,65.0,0,22.086631880268126,1
152,15,15,45,1,1,65.0,0,26.732860071127625,1
68,15,6,46,1,1,65.0,3,20.50138372322178,0
289,19,2,46,1,1,65.0,3,23.63902515323061,0
83,18,2,46,1,1,65.0,3,18.88875649610555,0
339,10,11,46,1,1,65.0,0,35.81997342732248,1
350,26,12,46,1,1,65.0,3,23.973049808083207,0
239,11,4,46,1,1,65.0,3,22.899790261343714,0
41,26,12,46,1,1,65.0,0,39.987067891958986,1
67,14,15,46,1,1,65.0,3,27.699341244594567,0
275,11,9,47,1,1,65.0,3,20.285089069669688,0
237,13,2,47,1,1,65.0,3,21.49250605975162,0
54,7,11,47,1,1,65.0,3,39.53531323580588,0
349,23,12,47,1,1,110.0,0,35.12180714054041,2
233,19,14,47,1,1,65.0,0,25.922439597059025,1
289,19,15,47,1,1,65.0,0,33.079328513326985,1
43,11,15,47,1,1,65.0,0,26.2619400659256,1
289,26,12,48,0,1,110.0,2,18.083811836050927,2
289,19,12,48,0,1,110.0,2,18.79840556487493,2
289,26,2,49,1,1,110.0,2,18.201541837351435,2
289,11,2,49,1,1,110.0,2,37.40795949137581,2
350,4,12,49,1,1,110.0,2,20.97504163543079,2
289,19,12,49,1,1,110.0,2,20.62732744554325,2
350,26,12,49,1,1,110.0,2,25.977197737198797,2
350,11,12,49,1,1,110.0,2,21.21871535905277,2
289,19,13,49,1,1,110.0,2,21.21871535905277,2
289,19,2,50,1,1,110.0,1,19.036603474482927,2
64,4,14,50,1,1,110.0,1,22.970975843525416,2
288,19,10,50,1,1,110.0,1,23.71021073541231,2
289,19,2,50,0,1,110.0,1,21.217778,2
289,19,2,50,0,1,110.0,1,19.135168126734516,2
123,4,2,50,1,1,110.0,1,25.262604008374794,0
78,17,9,50,1,1,110.0,1,19.75119720330693,2
289,19,11,50,1,1,110.0,1,37.18071320979576,1
144,4,12,50,1,1,110.0,1,26.95736844570068,2
84,14,12,50,1,1,110.0,1,23.367972359538747,2
207,14,12,50,1,1,110.0,1,23.17905677605654,2
187,15,12,50,1,1,110.0,1,44.761977712146944,1
289,19,13,50,1,1,110.0,1,47.55738076628221,1
350,26,12,50,1,1,110.0,1,27.773264733783257,2
30,10,12,51,0,1,110.0,2,29.83764661705259,0
350,10,12,51,0,1,110.0,2,21.131102334829137,2
22,11,12,52,1,1,110.0,2,30.85341011664533,0
108,13,12,53,1,1,110.0,2,22.858721656238885,2
350,10,12,53,1,1,110.0,2,21.188598381975897,2
154,11,7,54,0,1,65.0,3,23.170843055035576,0
287,26,0,54,0,1,65.0,3,26.899872398553924,0
64,4,6,54,0,1,65.0,3,21.95247443692569,0
130,12,6,54,0,1,65.0,3,53.10438036244093,0
282,11,10,54,0,1,65.0,3,33.594055030640824,0
289,19,2,54,0,1,65.0,3,28.11824101666381,0
186,24,2,54,1,1,65.0,0,34.705645275478155,1
29,20,3,54,1,1,65.0,3,31.776084778000456,0
323,6,3,54,1,1,65.0,3,23.05585096074206,0
258,23,3,54,1,1,65.0,3,20.443887676075022,0
381,4,9,54,1,1,65.0,3,30.418082902534156,0
112,26,12,54,0,1,65.0,3,24.441231906278244,0
200,18,12,54,1,0,65.0,3,41.58874349104726,3
206,2,12,54,1,1,65.0,3,33.33395386497691,0
350,26,12,54,1,1,65.0,0,19.726556040244034,1
286,0,13,54,1,1,65.0,0,45.090526552985565,1
163,26,13,54,1,0,65.0,0,32.216887806125605,3
289,19,13,54,1,0,65.0,0,42.642837688737835,3
199,8,6,54,0,1,65.0,3,22.41244281409976,0
119,17,6,54,1,1,65.0,3,19.41991045546132,0
70,26,10,54,0,1,65.0,3,25.303672613479623,0
260,19,10,54,0,1,65.0,3,23.294048870350057,0
288,19,10,54,1,1,65.0,0,26.787618211267393,1
326,15,10,54,1,1,65.0,3,23.84163027174776,0
79,11,10,54,1,1,65.0,0,20.88469070420017,1
109,4,10,54,0,1,65.0,3,19.01743812543401,0
10,12,10,54,1,1,65.0,3,22.511007466351344,0
147,4,10,54,0,1,65.0,3,27.87730520004882,0
380,11,10,54,0,1,65.0,3,38.100649964143905,0
45,14,2,54,0,1,65.0,3,35.03145620930979,0
85,10,2,54,1,1,65.0,3,23.225601195175347,0
318,8,2,54,1,1,65.0,0,18.792929750860953,1
289,19,2,54,1,1,65.0,3,18.98184533434316,0
289,19,2,54,1,1,65.0,0,23.46927491879732,1
75,24,2,54,0,1,65.0,3,21.27621140619953,0
189,4,2,54,1,1,65.0,0,29.938949176311166,1
229,16,2,54,1,1,65.0,3,45.23289771734897,0
67,14,2,54,1,1,65.0,3,24.734187956026013,0
289,19,2,54,0,1,65.0,3,31.29147523776349,0
289,19,2,54,1,1,65.0,0,31.537886868392455,1
305,3,2,54,0,1,65.0,3,28.668560325068498,0
350,26,2,54,1,1,110.0,0,18.445215560973413,2
172,24,3,54,0,1,65.0,3,22.458987233218565,0
155,11,11,54,1,1,65.0,3,29.54195266029783,0
350,26,12,54,1,1,65.0,0,23.151677705986657,1
223,26,12,54,1,1,65.0,0,27.81707124589507,1
139,26,12,54,1,1,65.0,0,44.890659341475406,1
104,18,12,54,1,1,65.0,0,24.07982818135576,1
143,11,12,54,1,1,65.0,0,30.90269244277112,1
258,23,12,54,1,1,65.0,0,22.658854444728725,1
202,3,12,54,1,0,65.0,0,24.63014748976045,3
17,11,12,54,1,1,65.0,3,19.096837428636675,0
45,14,12,54,1,1,65.0,0,23.45558538376238,1
54,7,12,54,1,1,110.0,0,37.386056235319906,1
350,26,12,54,1,1,65.0,0,52.332290586470165,1
289,19,12,54,1,1,65.0,0,47.5354775102263,1
116,23,12,54,1,1,65.0,0,25.36938238164735,1
289,19,13,54,1,1,65.0,3,25.67329005942307,0
243,26,13,54,1,1,65.0,0,31.220289655581787,1
148,24,13,54,1,0,65.0,0,31.76239524296551,3
289,19,13,54,1,1,65.0,0,38.79060252990501,1
289,19,13,54,1,1,65.0,0,34.40721341171641,1
350,26,14,54,1,1,65.0,3,52.07766523482024,1
229,16,14,54,1,1,65.0,3,35.37369458518335,0
207,14,14,54,1,1,65.0,3,22.50279374533038,0
62,21,15,54,0,1,65.0,3,31.554314310434386,0
204,19,15,54,0,1,65.0,3,21.20228791701084,0
98,18,15,54,0,1,65.0,3,23.332379568447898,0
84,14,15,54,0,1,65.0,3,20.745057446843756,0
188,13,15,54,0,1,65.0,3,19.896306274677322,0
35,14,15,54,0,1,65.0,3,22.308402347834196,0
53,5,15,54,0,1,65.0,3,55.615041087849384,0
0,14,15,54,0,1,65.0,3,21.82379280759723,0
379,8,19,54,0,1,65.0,3,31.072442677204407,0
61,8,19,54,1,1,65.0,0,22.160555369456816,1
47,24,19,54,0,1,65.0,3,21.243356522115665,0
297,4,19,54,1,1,65.0,3,25.52544308104569,0
344,23,19,54,1,0,65.0,3,20.36996418688633,3
126,6,20,54,0,1,65.0,3,29.221617540480178,0
58,7,12,55,1,1,110.0,2,43.66133909533756,1
350,10,12,55,1,1,110.0,2,20.443887676075022,2
30,10,12,55,1,1,110.0,2,20.26318581361378,0
350,26,12,55,1,1,110.0,2,18.932563008217365,2
350,26,12,55,1,1,110.0,2,43.286245835380136,1
289,26,12,56,0,1,110.0,2,44.30474724197986,2
289,19,12,56,0,1,110.0,2,24.99428912168992,2
289,26,17,56,0,1,110.0,2,30.99030546699475,2
289,26,2,57,1,1,110.0,2,18.9243492871964,2
289,26,2,57,1,1,110.0,2,20.64923070159916,2
289,26,2,57,1,1,110.0,2,17.96881974175741,2
289,26,12,57,1,1,110.0,2,20.164621161362195,2
289,11,12,57,1,1,110.0,2,40.271810220685786,1
171,4,12,57,1,1,110.0,2,22.579455141526058,2
57,11,12,57,1,1,110.0,2,19.504785572677964,0
350,26,12,57,1,1,110.0,2,23.595218641118795,2
350,26,12,57,1,1,110.0,2,19.565019526831712,2
350,19,12,57,1,1,110.0,2,18.24534834946325,2
289,19,13,57,1,1,110.0,2,27.863615665013878,2
289,26,13,58,1,1,110.0,2,26.74381169915558,2
289,19,12,58,0,1,110.0,2,18.697103005616352,2
106,4,12,58,1,1,110.0,2,24.003166785160083,0
171,4,12,58,1,1,110.0,2,32.44139618069866,1
289,19,13,58,1,1,110.0,2,30.218215691023993,2
289,19,13,58,1,1,110.0,2,21.21871535905277,2
289,19,15,58,1,1,110.0,2,29.752771499835948,2
282,11,6,59,0,1,65.0,3,24.216723531705185,0
45,14,6,59,0,1,65.0,3,30.218215691023993,0
310,4,10,59,0,1,65.0,3,24.17565492660036,0
43,11,3,59,1,1,65.0,3,53.39733641218869,0
43,11,3,59,1,1,65.0,3,30.44546197260404,0
70,26,12,59,0,1,65.0,3,20.991469077472722,0
368,18,7,59,0,1,65.0,3,22.06472862421222,0
323,6,7,59,0,1,65.0,3,19.21730533694417,0
60,19,10,59,1,1,65.0,3,26.77666658323944,0
291,23,2,59,1,1,65.0,3,35.37369458518335,0
194,23,2,59,1,1,65.0,3,35.82544924133646,0
372,4,3,59,0,1,65.0,3,21.229666987080723,0
303,4,4,59,0,1,65.0,3,27.48852240505645,0
132,26,12,59,1,1,65.0,0,21.081820008703342,1
370,11,12,59,0,1,65.0,3,25.793757967730567,0
347,9,12,59,1,1,65.0,3,29.172335214354383,0
139,26,12,59,0,0,65.0,3,34.09509201291972,3
187,15,12,59,1,1,65.0,3,38.52776345723411,0
289,19,12,59,1,1,65.0,3,49.862698466166535,1
289,19,13,59,1,0,65.0,0,40.835819064125424,3
289,19,13,59,1,1,65.0,0,43.45052025579945,1
241,14,15,59,1,1,65.0,3,26.675364023980865,0
30,10,12,81,2,1,110.0,2,40.87688766923025,1
350,11,12,82,1,1,110.0,2,32.60293269411098,1
350,26,12,82,1,1,110.0,2,37.76662530929131,1
178,6,6,60,1,1,65.0,3,25.062736796864634,0
44,16,6,60,1,1,65.0,3,20.36996418688633,0
275,11,10,60,1,1,65.0,0,23.192746311091483,1
289,19,2,60,1,1,65.0,0,55.081149221486626,1
321,4,12,60,1,1,65.0,3,19.819644878481643,0
315,9,7,61,1,1,65.0,3,21.85664769168109,0
331,26,0,61,1,1,65.0,0,34.46470945886317,1
289,19,2,61,1,1,65.0,3,20.61363791050831,0
289,19,2,61,1,1,65.0,3,19.65810836506932,0
289,19,2,61,1,1,65.0,3,20.030463718019757,0
289,19,2,61,1,1,65.0,0,19.909995809712264,1
289,19,2,61,1,1,65.0,3,21.93330908787677,0
289,19,2,61,1,1,65.0,3,18.710792540651298,0
54,7,2,61,1,1,65.0,3,24.96143423760606,0
289,19,2,61,1,1,65.0,3,21.738917690380585,0
82,16,3,61,1,1,65.0,3,20.95861419338886,0
36,16,3,61,1,1,65.0,0,19.485620223629045,1
264,26,9,61,1,1,65.0,0,19.942850693796125,1
350,26,11,61,1,1,65.0,3,33.56941386757793,1
359,26,12,61,1,1,65.0,0,23.992215157132126,1
289,19,13,61,1,1,65.0,3,22.108535136324033,0
213,19,12,61,1,1,65.0,3,29.02996404999098,0
40,26,7,61,1,1,65.0,3,44.88244562045443,1
18,16,7,61,1,1,65.0,3,19.214567429937183,0
358,16,7,61,1,1,65.0,3,19.559543712817735,0
39,4,10,61,1,1,65.0,3,21.163957218912998,0
373,4,10,61,1,1,110.0,0,21.369300244437138,2
206,2,2,61,1,1,65.0,0,38.05684345203209,1
289,19,2,61,1,1,65.0,0,22.040087461149323,1
199,8,2,61,1,1,65.0,0,21.117412799794195,1
184,4,2,61,1,1,65.0,0,38.95487695032432,1
68,15,2,61,1,1,65.0,3,29.520049404241924,0
206,2,2,61,1,1,65.0,3,19.07219626557378,0
204,19,2,61,1,1,110.0,0,22.842294214196954,1
292,1,2,61,1,1,65.0,0,49.43832288008331,1
45,14,4,61,1,1,65.0,0,22.198886067554653,1
77,23,11,61,1,1,65.0,0,27.28865519354629,1
54,7,12,61,1,1,65.0,3,33.5995308446548,0
131,24,12,61,1,1,65.0,3,30.07858243366758,0
115,19,12,61,1,1,65.0,0,27.975869852300406,1
215,20,12,61,1,1,65.0,3,28.857475908550704,0
99,12,12,61,1,1,65.0,0,36.93703948617379,1
342,18,12,61,1,1,110.0,0,23.91555376093645,2
221,26,12,61,1,1,65.0,0,61.67950510832893,1
244,11,14,61,1,1,65.0,0,48.56493054485398,1
159,11,12,62,1,1,0.0,0,22.7601570039873,1
289,19,13,63,1,0,65.0,3,23.187270497077506,3
127,24,7,63,1,0,65.0,3,19.173498824832354,3
97,23,7,63,1,1,65.0,3,20.460315118116952,0
289,19,2,64,1,1,65.0,3,21.217778,0
289,19,2,64,1,1,65.0,0,22.083893973261137,1
54,7,12,64,1,1,65.0,0,26.66988820996689,1
289,19,13,64,1,1,65.0,0,29.43517428702528,1
308,14,7,65,1,1,110.0,1,20.498645816214793,2
308,14,10,65,1,1,110.0,1,20.843622099095345,2
46,11,3,65,1,1,110.0,1,20.271399534634746,1
54,7,12,65,1,1,65.0,1,36.55647041220239,1
289,19,13,65,1,1,110.0,1,36.21423203632882,1
322,13,14,65,1,1,110.0,1,19.606088131936538,2
366,11,1,65,1,1,110.0,1,32.435920366684684,1
149,24,10,65,1,1,110.0,1,20.86826326215824,1
136,9,10,65,1,1,110.0,1,24.66300237384431,1
87,24,3,65,1,1,110.0,1,20.186524417418102,1
150,11,12,65,1,1,110.0,1,24.934055167536176,1
332,26,12,65,1,1,65.0,1,43.319100719464,1
193,11,19,65,1,1,110.0,1,26.034693784345553,1
154,11,19,66,1,1,65.0,0,27.95122868923751,1
289,19,13,66,1,1,65.0,3,49.27678636667099,1
139,26,12,66,1,1,65.0,3,21.832006528618194,0
283,26,12,66,1,1,65.0,3,26.105879366527255,1
294,23,12,66,1,1,65.0,3,20.046891160061687,0
289,19,2,67,1,1,65.0,3,26.04290750536652,0
83,18,9,67,1,1,65.0,3,30.475578949680912,0
90,18,2,67,1,1,65.0,3,31.080656398225376,0
31,10,14,67,1,1,65.0,0,21.73070396935962,1
175,26,10,68,1,1,65.0,0,34.010216895703074,1
264,26,12,68,1,1,65.0,0,35.203944350750064,1
378,10,6,68,1,1,65.0,3,21.32823163933231,0
257,13,6,68,1,1,110.0,0,24.43301818525728,1
156,4,12,68,1,0,0.0,0,22.65064072370776,3
135,9,12,68,1,1,65.0,3,21.20228791701084,0
289,19,13,68,1,1,65.0,0,21.74986931840854,1
252,2,15,68,1,1,65.0,3,23.926505388964404,0
297,4,0,69,1,1,65.0,3,30.66723244017011,0
128,26,6,69,1,1,65.0,3,20.000346740942884,0
190,6,10,69,1,1,65.0,3,30.450937786618017,0
54,7,10,69,0,1,65.0,3,27.0011749578125,0
319,4,3,69,1,1,65.0,0,32.96159851202648,1
354,7,3,69,1,1,65.0,3,28.79450404738997,0
354,7,12,69,1,1,65.0,0,39.3409218383097,1
354,7,12,69,1,1,65.0,0,30.982091745973786,1
289,19,2,69,0,1,65.0,3,21.131102334829137,0
160,26,12,69,1,1,65.0,0,31.2175517485748,1
289,19,13,69,1,0,65.0,0,43.768117468610114,3
139,26,14,69,0,1,65.0,3,36.811095763852315,0
83,18,13,69,1,1,65.0,3,19.614301852957503,0
168,11,6,69,1,1,65.0,3,20.271399534634746,0
8,17,6,69,1,1,65.0,3,19.756673017320907,0
343,19,10,69,1,1,65.0,3,23.559625850027942,0
351,19,10,69,1,1,65.0,3,32.97528804706142,1
34,26,2,69,1,1,65.0,3,22.75741909698031,0
305,3,2,69,1,1,65.0,0,55.2070929438081,1
289,19,2,69,1,1,65.0,3,22.218051416603576,0
350,26,2,69,1,1,65.0,0,20.81350512201847,1
341,26,12,69,1,1,65.0,3,26.543944487645415,1
52,26,12,69,1,1,65.0,3,34.21555992122722,1
350,26,12,69,1,1,65.0,0,30.85341011664533,1
289,19,12,69,1,0,65.0,0,24.022332134209,3
42,19,12,69,1,1,65.0,3,30.439986158590063,0
261,21,12,69,1,1,65.0,3,29.70622708071714,1
280,16,12,69,1,1,65.0,0,46.4403147074309,1
289,19,13,69,1,1,65.0,0,24.83001470127061,1
367,14,14,69,0,1,65.0,3,21.15848140489902,0
311,26,14,69,1,1,65.0,3,21.470602803695712,1
186,24,14,69,1,1,65.0,0,18.899708124133504,1
101,23,14,69,1,1,65.0,3,21.55000210689838,0
295,11,15,69,1,1,65.0,0,20.651968608606147,1
118,11,15,69,1,1,65.0,3,25.832088665828405,0
271,6,15,69,1,1,65.0,3,21.114674892787207,0
273,27,15,69,1,1,110.0,0,28.676774046089463,1
336,20,19,69,1,1,65.0,0,34.97122225515604,1
165,9,19,69,1,1,65.0,0,23.581529106083853,1
262,26,12,69,1,1,65.0,0,28.717842651194292,1
289,19,13,70,1,1,65.0,0,28.862951722564684,1
350,26,2,70,1,1,65.0,0,28.860213815557696,1
128,26,10,71,1,1,65.0,0,26.218133553813786,1
327,26,18,71,1,1,65.0,3,34.470185272877146,1
350,26,2,71,1,1,65.0,0,30.935547326854984,1
376,11,2,71,1,1,65.0,3,34.96300853413508,0
289,19,13,71,1,1,65.0,3,31.537886868392455,1
289,19,13,71,1,1,65.0,0,23.78687213160799,1
329,26,14,71,1,1,65.0,0,23.699259107384357,1
233,19,6,72,1,1,65.0,0,21.21871535905277,1
249,18,10,72,1,1,65.0,0,19.23647068599309,1
198,26,2,72,1,1,65.0,3,47.00432355087053,1
343,19,3,72,1,0,65.0,3,21.21871535905277,3
54,7,12,72,1,1,65.0,3,40.534649293356686,0
54,7,12,72,1,1,65.0,0,41.547674885942435,1
62,21,10,72,1,1,65.0,3,21.224191173066746,0
350,26,2,72,1,1,65.0,0,24.066138646320816,1
350,26,2,72,1,1,65.0,0,39.176647417890386,1
234,26,2,72,1,1,65.0,0,39.425796955526344,1
221,26,2,72,1,1,65.0,3,25.446043777843027,0
172,24,2,72,1,1,65.0,3,30.875313372701235,0
195,4,2,72,1,1,65.0,0,37.1013139065931,1
272,23,12,72,1,1,65.0,0,26.949154724679715,1
379,8,12,72,1,1,65.0,0,40.570242084447536,1
325,13,12,72,1,1,65.0,0,21.445961640632817,1
280,16,12,72,1,1,65.0,0,51.59305569458327,1
164,26,12,72,1,1,65.0,0,36.690627855544825,1
125,24,14,72,1,1,65.0,0,24.608244233704543,1
66,18,13,73,1,0,65.0,0,51.039998479171594,3
386,14,19,73,1,1,65.0,0,41.451848140697834,1
289,19,2,74,1,1,65.0,3,24.345405161033646,0
289,19,2,74,1,1,65.0,3,18.694365098609364,0
289,19,2,74,1,1,65.0,3,21.76629676045047,0
289,19,13,74,1,0,65.0,0,31.2175517485748,3
243,26,12,74,1,1,65.0,3,20.999682798493687,0
100,26,13,74,1,0,65.0,0,26.92177565460983,3
331,26,12,74,1,1,65.0,3,24.545272372543806,1
208,6,10,74,1,1,65.0,3,19.762148831334883,0
166,26,11,74,1,1,65.0,3,40.59214534050344,1
43,11,11,74,1,1,65.0,3,36.307320874566436,0
289,19,12,74,1,1,65.0,0,21.21871535905277,1
261,21,12,74,1,1,65.0,3,31.997855245566523,1
54,7,12,74,1,1,65.0,0,52.0858789558412,1
289,19,19,74,1,1,65.0,0,21.76355885344348,1
191,11,8,75,1,1,65.0,0,31.368136633959168,1
289,19,13,75,1,1,65.0,0,21.27347349919254,1
214,14,7,75,1,1,65.0,3,21.670470015205872,0
219,12,6,75,1,1,65.0,0,41.61064674710317,1
93,14,6,75,1,1,65.0,3,22.031873740128358,0
228,20,6,75,1,1,65.0,3,23.337855382461875,0
280,16,10,75,1,1,65.0,3,20.947662565360908,0
137,11,10,75,1,1,65.0,3,22.77384653902224,0
289,19,5,75,1,1,65.0,3,22.806701423106105,0
32,10,11,75,1,1,65.0,3,30.199050341975074,0
43,11,12,75,1,1,65.0,3,31.789774313035398,0
157,24,12,75,1,1,65.0,0,25.76364099065369,1
80,26,12,75,1,1,65.0,0,29.23530707551512,1
289,19,12,75,1,1,65.0,0,46.30889517109545,1
228,20,12,75,1,1,65.0,3,22.77384653902224,0
289,19,13,75,1,1,65.0,0,22.116748857345,1
167,26,14,75,1,1,65.0,3,19.277539291097916,0
183,26,7,76,1,1,65.0,0,19.471930688594103,1
289,19,2,76,1,1,65.0,3,19.888092553656353,0
186,24,13,76,1,0,65.0,3,30.585095229960455,3
289,19,13,76,1,1,65.0,3,24.216723531705185,1
289,19,13,76,1,1,65.0,0,30.218215691023993,1
269,18,14,76,1,1,65.0,0,24.621933768739485,1
103,13,0,76,1,0,65.0,0,34.82337527677866,3
281,14,6,76,1,1,65.0,0,21.741655597387574,1
181,24,10,76,1,1,65.0,0,18.57663509730886,1
153,4,10,76,1,1,65.0,3,22.64790281670077,0
272,23,12,76,1,1,110.0,0,30.420820809541144,1
14,25,12,76,1,1,65.0,0,29.678848010647258,1
289,19,13,76,1,1,65.0,0,21.53083675784946,1
11,26,14,76,1,1,65.0,0,24.6657402808513,1
353,26,12,77,1,1,65.0,0,27.704817058608544,1
122,4,12,77,1,0,65.0,0,35.02324248828882,3
89,24,10,77,1,1,65.0,3,27.91016008413268,0
289,19,2,77,1,1,65.0,3,30.48653057770887,0
318,8,12,77,1,0,65.0,0,38.08969833611595,3
272,23,12,77,1,1,65.0,3,29.243520796536085,1
312,23,12,77,1,1,65.0,0,45.63537004737628,1
231,19,12,77,1,1,65.0,0,40.77558510997167,1
94,11,12,78,1,1,65.0,3,21.36382443042316,0
51,25,2,79,1,1,65.0,0,19.49383394465001,1
286,0,11,79,1,1,65.0,3,50.10637218978851,1
226,9,11,79,1,1,65.0,3,19.16528510381139,0
274,21,12,79,1,0,0.0,0,30.784962441470615,3
81,8,12,79,1,0,65.0,0,44.926252132566255,3
12,14,12,79,1,1,65.0,3,29.61587614948652,0
289,19,19,79,1,1,65.0,0,37.47914507355751,1
335,19,19,79,1,1,65.0,3,25.25165238034684,1
160,26,3,80,1,1,65.0,0,32.03071012965039,1
172,24,6,80,1,1,65.0,3,20.00856046196385,0
59,19,10,80,1,1,65.0,0,24.00864259917406,1
296,16,2,80,1,1,65.0,0,21.136578148843114,1
224,11,2,80,1,1,110.0,0,38.45657787505241,1
314,0,11,80,1,1,65.0,3,24.411114929201368,0
176,14,12,80,1,1,65.0,0,34.42911666777232,1
211,18,12,80,1,1,65.0,0,18.598538353364766,1
208,6,12,80,1,0,65.0,0,22.61231002560992,3
289,19,13,80,1,0,65.0,0,26.04564541237351,3
250,12,14,80,1,1,65.0,0,21.445961640632817,1
337,11,19,80,1,1,65.0,3,41.13425092788717,1
187,15,10,83,1,1,65.0,0,21.095509543738288,1
289,19,2,83,1,1,65.0,0,48.76205984935715,1
